Contact this property for rates and availability	Ponte en contacto con esta propiedad para preguntar sobre tarifas y disponibilidad
Mrinalini Sarabhai’s 100th Birthday	100 aniversario del nacimiento de Mrinalini Sarabhai
Raja Ram Mohan Roy’s 246th Birthday	246 aniversario del nacimiento de Raja Ram Mohan Roy
Milton Santos’s 92nd Birthday	92 aniversario del nacimiento de Milton Santos
Radwa Ashour’s 72nd Birthday	72 aniversario del nacimiento de Radwa Ashour
Levi Celerio’s 108th Birthday	108 aniversario del nacimiento de Levi Celerio
Tamara de Lempicka’s 120th Birthday	120 aniversario del nacimiento de Tamara de Lempicka
Sam Selvon’s 95th Birthday	95 aniversario del nacimiento de Sam Selvon
Maria Reiche’s 115th Birthday	115 aniversario del nacimiento de Maria Reiche
Dadasaheb Phalke’s 148th Birthday	148 aniversario del nacimiento de Dadasaheb Phalke
Hedwig Kohn’s 131st Birthday	131 aniversario del nacimiento de Hedwig Kohn
Chote Praepan’s 111th Birthday	111 aniversario del nacimiento de Chote Praepan
Johann Carl Friedrich Gauß’s 241st Birthday	241 aniversario del nacimiento de Johann Carl Friedrich Gauss
Average net cost after aid	Coste neto medio con la ayuda
Average cost before aid	Coste medio con la ayuda
No network available. Check your connection and try again.	No hay ninguna red disponible. Comprueba tu conexión y vuelve a intentarlo.
Help others with these English translations:	Ayuda a otros usuarios traduciendo esto desde el inglés:
Help translate this title?	¿Quieres ayudar a traducir este título?
Tuition, fees, and annual cost	Matrícula, gastos administrativos y coste anual
Social and economic diversity	Diversidad social y económica
Google Express works with stores to make checkout easy and protect your order	Google Express trabaja con las tiendas para facilitar la tramitación de la compra y proteger tu pedido
Estimated pickup: Not available	Hora de recogida estimada: no disponible
Based on ratings and visits	Según las valoraciones y las visitas
Estimated delivery: Not available	Hora de entrega estimada: no disponible
Francisco Balagtas’ 230th Birthday	230 aniversario del nacimiento de Francisco Balagtas
Milton Santos’ 92nd Birthday	92 aniversario del nacimiento de Milton Santos
Farouque Shaikh’s 70th Birthday	70 aniversario del nacimiento de Farouque Shaikh
Failed to make contactless payment	No se ha podido efectuar el pago contactless
Dr. Maya Angelou’s 90th Birthday	90 aniversario del nacimiento de la Dra. Maya Angelou
Depending on the type of place you searched, you could see some of these filters:	Según el tipo de sitio que hayas buscado, podrían mostrarse algunos de estos filtros:
Ways to filter search results	Formas de filtrar los resultados de búsqueda
On your computer, in a browser like Chrome or Firefox, do a search on Google.	En tu ordenador, haz una búsqueda en Google usando un navegador como Chrome o Firefox.
On your mobile device, in a mobile browser like Chrome or Safari, do a search on Google.	En tu dispositivo móvil, haz una búsqueda en Google usando un navegador como Chrome o Safari.
Add or remove filters	Añadir o quitar filtros
Latest posts from this business	Últimas publicaciones de esta empresa
Import or download your portfolio	Importar o descargar una cartera
Turn on email alerts for this search	Activar alertas de correo para esta búsqueda
Alerts are on for this search	Alertas para esta búsqueda activadas
They may also be based on:	Es posible que también estén basados en:
Your visits to other websites and apps	Tus visitas a otros sitios web y aplicaciones
It may also be based on:	Es posible que también esté basado en:
Financial news, comparisons and more	Noticias financieras, comparaciones y mucho más
Did you find this helpful?	¿Te ha parecido útil?
Deselect filter chips to see more products	Desmarca los filtros para ver más productos
This ad is based on:	Este anuncio se basa en:
Drop photos here to upload	Suelta fotos aquí para subirlas
Open in new window	Abrir en una ventana nueva
Which team do you think will win the upcoming match?	¿Qué equipo crees que ganará el próximo partido?
Which team do you think will advance to the next round?	¿Qué equipo crees que pasará a la siguiente ronda?
Who do you think will advance to the next round?	¿Quién crees que pasará a la siguiente ronda?
Who do you think will win the upcoming match?	¿Quién crees que ganará el próximo partido?
Now in theaters · Critic reviews available	En cartelera · Reseñas de críticos disponibles
Now in theaters · Metacritic rating available	En cartelera · Valoración de Metacritic disponible
Now in theaters · Rotten Tomatoes rating available	En cartelera · Valoración de Rotten Tomatoes disponible
Now in theaters · Trailer available	En cartelera · Tráiler disponible
Now in theaters · IMDb rating available	En cartelera · Valoración de IMDb disponible
Now in theaters · Cast available	En cartelera · Reparto disponible
Tamara de Lempicka’s 120th birthday	120 aniversario del nacimiento de Tamara de Lempicka
Mrinalini Sarabhai’s 100th birthday	100 aniversario del nacimiento de Mrinalini Sarabhai
Raja Ram Mohan Roy’s 246th birthday	246 aniversario del nacimiento de Raja Ram Mohan Roy
Radwa Ashour’s 72nd birthday	72 aniversario del nacimiento de Radwa Ashour
Sam Selvon’s 95th birthday	95 aniversario del nacimiento de Sam Selvon
Milton Santos’s 92nd birthday	92 aniversario del nacimiento de Milton Santos
Chote Praepan’s 111th birthday	111 aniversario del nacimiento de Chote Praepan
Maria Reiche’s 115th birthday	115 aniversario del nacimiento de Maria Reiche
This will permanently remove all the visits at this place from your Timeline.	Se quitarán definitivamente de tu cronología todas las visitas a este sitio.
Remove this place from your Timeline?	¿Quieres quitar este sitio de tu cronología?
Rate to improve your recommendations	Puntúa para obtener mejores recomendaciones
Comments will be visible to others and identified by your Google Account nickname.	Los comentarios aparecerán identificados por el apodo de tu cuenta de Google y los demás usuarios podrán verlos.
Get it in your calendar	Apúntalo en tu calendario
Upgrade to a smarter calendar	Actualiza a un calendario más inteligente
Spreads through contaminated food or water	Se contagia a través de alimentos o agua contaminados
Through contaminated food or water.	Por alimentos o agua contaminados.
30th Anniversary of Pi Day!	30 aniversario del Día del número Pi
Test run by Measurement Lab	Prueba ejecutada por Measurement Lab
Tapped with Google Pay	Tramitado con Google Pay
The type of communication used the first time you connect with someone.	Tipo de comunicación utilizada la primera vez que contactas con alguien.
Scholar Profiles provide a simple way for authors to keep track of citations to their published articles	Con los perfiles de Académico, los autores pueden hacer fácilmente el seguimiento de las citas de sus artículos publicados
Monitor the Web for new content	Supervisa la Web y encuentra nuevo contenido
Google Calendar helps you set and achieve long term goals	Google Calendar te ayuda a definir y lograr objetivos a largo plazo
Tap hours to see times	Toca las horas para ver la afluencia
Show this code at the store.	Muestra este código en la tienda.
Click hours to see times	Haz clic en las horas para ver la afluencia
Tap to view prices	Toca para ver precios
View and manage web hosting plans and resource records for your domains	Ver y administrar planes de alojamiento web y registros de recursos de tus dominios
View web hosting plans and resource records for your domains	Ver planes de alojamiento web y registros de recursos de tus dominios
Can have no symptoms, but people may experience:	La enfermedad puede ser asintomática, pero la gente puede sufrir:
Web pages that include matching image	Páginas web que incluyen imágenes coincidentes
Processed by Google Payments Corp.	Tramitada por Google Payments Corp.
Find your saved events here	Los eventos que has guardado están aquí
Control the data Play Console uses to personalize your experience.	Controla los datos que usa Play Console para personalizar tu experiencia.
Visit Play Console settings	Visitar la configuración de Play Console
Saving an event will add it to this tab so that you can find it later.	Si guardas un evento, se añadirá a esta pestaña para que puedas encontrarlo después más fácilmente.
RETURN TO SEARCH RESULTS	VOLVER A LOS RESULTADOS DE BÚSQUEDA
Processed by Google Payment Corp	Tramitado por Google Payment Corp.
Hedwig Kohn’s 131st birthday	131 aniversario del nacimiento de Hedwig Kohn
Make sure the following settings are on	Asegúrate de que estos ajustes estén activados
Thank you for your input. Your suggestions help improve Google search.	Gracias por tu comentario. Tus sugerencias ayudan a mejorar la Búsqueda de Google.
Your question will not be submitted	No se enviará tu pregunta
No providers match your search.	No hay ningún proveedor que coincida con tu búsqueda.
Confirm the service and ZIP code, and try again.	Confirma el servicio y el código postal, e inténtalo de nuevo.
Note: Not all providers offer all services	Nota: No todos los proveedores ofrecen todos los servicios
Enter a ZIP code to find local pros	Introduce un código postal para encontrar profesionales locales
Try searching over a larger date range.	Intente buscar en un intervalo de fechas mayor.
Something has gone wrong... Try again.	Algo no ha ido bien. Vuelve a intentarlo.
Orhan Veli Kanık’s 104th Birthday	104 aniversario del nacimiento de Orhan Veli Kanık
Slow to load? Try an optimized page.	¿La carga es lenta? Prueba con una página optimizada.
30th Anniversary of Pi Day	30 aniversario del Día del número Pi
Hung Kings Commemoration Day	Día de Conmemoración de los Reyes Hung
RECENTLY VIEWED, AVAILABLE HERE	VISTOS RECIENTEMENTE Y DISPONIBLES AQUÍ
You can now search by voice in multiple languages.	ahora puedes hacer búsquedas por voz en varios idiomas.
This email is already in the system	Este correo electrónico ya está en el sistema
All items in this collection will be removed. Are you sure you want to remove this collection?	Se quitarán todos los elementos de esta colección. ¿Seguro que quieres quitarla?
only available on mobile devices	solo disponible en dispositivos móviles
View list in events	Ver lista en Eventos
Double tap to manage your home control settings.	Toca dos veces para administrar los ajustes de domótica.
Home Control is not yet supported.	Todavía no soy compatible con la domótica.
View medal counts and top news on Google.	Consulta el recuento de medallas y las noticias destacadas en Google.
This action cannot be undone.	Esta acción no puede deshacerse.
Nazia Hassan’s 53rd Birthday	53 aniversario del nacimiento de Nazia Hassan
Maya Angelou’s 90th Birthday	90 aniversario del nacimiento de Maya Angelou
Fanny Blankers-Koen’s 100th Birthday	100 aniversario del nacimiento de Fanny Blankers-Koen
Francisco Balagtas’s 230th Birthday	230 aniversario del nacimiento de Francisco Balagtas
Levi Celerio’s 108th birthday	108 aniversario del nacimiento de Levi Celerio
Kamaladevi Chattopadhyay’s 115th Birthday	115 aniversario del nacimiento de Kamaladevi Chattopadhyay
John Harrison’s 325th Birthday	325 aniversario del nacimiento de John Harrison
Dadasaheb Phalke’s 148th birthday	148 aniversario del nacimiento de Dadasaheb Phalke
Johann Carl Friedrich Gauß’s 241st birthday	241 aniversario del nacimiento de Johann Carl Friedrich Gauss
Celebrating Freedom Day and Ahmed Kathrada	Celebración del Día de la Libertad y homenaje a Ahmed Kathrada
177th Anniversary of Semper Opera House	177 aniversario del teatro de ópera Semperoper
More travel inspiration and trip ideas	Más ideas de viajes
Some results are not shown.	Algunos resultados no se muestran.
Debug remote Chrome instances	Depurar instancias remotas de Chrome
Send a digital gift to someone you like	Envía un regalo digital a alguien especial para ti
Get the search results most relevant to you	Obtén los resultados de búsqueda más relevantes para ti
Create mailing lists and discussion groups	Crea listas de distribución y grupos de debate
Upload photos and videos to Google+ from your device with Auto Backup.	Subir fotos y vídeos a Google+ desde su dispositivo usando la función de copia de seguridad automática
Adjust bid and budget for your AdWords account based on its historical data.	Ajusta la puja y el presupuesto de tu cuenta de AdWords a partir de los datos del historial.
Compare the world's interest in your favourite topics.	Compare el interés de otros en sus temas preferidos.
Register a domain, get hosting, and build a website with Google Domains.	Registra un dominio, consigue alojamiento y desarrolla un sitio web con Google Domains.
Find new 3rd party solutions to complement your Google products	Localiza nuevas soluciones de terceros que complementen tus productos de Google.
Common APIs for Google Apps Data	API comunes de datos de Google Apps
Post your products on Merchant Center, find them on Google.	Publica tus productos en Merchant Center y encuéntralos en Google.
Backup and download the data in your Google Account.	Utiliza tu cuenta de Google para hacer una copia de seguridad de tus datos y descargarlos.
An easy way to share content online	Una forma fácil de compartir contenidos online
Ask a question. Set your price. Get your answer.	Envía una pregunta, indica un precio y obtén una respuesta.
Store and share photos online with Google Photos and Picasa Web Albums	Almacena y comparte fotos online con Google Fotos y Álbumes web de Picasa
Develop applications using Google APIs and the Google Cloud Platform.	Desarrolla aplicaciones usando las API de Google y la APIs y la Google Cloud Platform.
Find events anytime and anywhere	Busca eventos que se celebren en cualquier momento y en cualquier lugar.
Google services for small and medium businesses	Servicios de Google para la pequeña y mediana empresa
Connect to Wi-Fi networks	Conectarse a redes Wi-Fi
Frontend for Google travel - flights, hotels and travel-assistant.	Interfaz para Google Travel: vuelos, hoteles y asistente para viajes
Manage health information securely and get trustworthy guidance	Gestiona la información sobre salud de forma segura y obtén una orientación fiable.
Create and search ads	Crear y buscar anuncios
Get your business on Google for free with Google My Business	Haz que tu empresa aparezca en Google de forma gratuita con Google My Business.
Help the world find your content	Ayuda a los demás usuarios a encontrar tu contenido
Add news, games and more to the Google homepage	Añade noticias, juegos y muchos elementos más a la página principal de Google.
Connect with a community of trusted friends	Conecta con una comunidad de amigos de confianza.
Google+ Photos Chrome App	Aplicación de Chrome Fotos de Google+
A faster, safer and more convenient way to shop online	Un modo más rápido, seguro y práctico de comprar online.
Manage and optimize pay-per-click advertisements and keywords across all major search engines	Gestiona y optimiza palabras clave y anuncios de pago por clic en los principales motores de búsqueda.
Create your own customized Google News	Crea tu Google Noticias personalizado
Chrome Remote Desktop Directory	Directorio de Escritorio Remoto de Google Chrome
Organize your schedule and share events with friends	Organiza tu agenda y comparte eventos con tus amigos.
Import contacts from remote accounts.	Importar contactos de cuentas remotas.
Upload, share and watch videos on the web	Sube, comparte y reproduce vídeos en la Web.
Find buyers searching for what you sell	Encuentra clientes que busquen exactamente lo que ofreces.
The specified directory is readonly or file exists and is write-protected.	El directorio especificado es de solo lectura o bien el archivo existe pero está protegido contra escritura.
Get real help from real people in real time	Obtén ayuda real de personas reales en tiempo real
Invalid number of fields in cron schedule; five fields are required	Número de campos incorrecto en el programa cron; son necesarios cinco campos
Read Fitness Blood Glucose Data	Leer los datos de glucosa en sangre de Fitness
Where shoppers use the power of Google to find your products.	Aquí los compradores utilizan la potencia de Google para encontrar sus productos.
Get Google's view of your site	Obtén el punto de vista de Google sobre tu sitio.
Connecting donors to charities	Pone en contacto a los donantes con las entidades benéficas.
Quickly post thoughts, interact with people, and more	Expresa rápidamente tus opiniones, interactúa con otros usuarios y un sinfín de cosas más.
Easily create, share, and publish professional maps.	Crea, comparte y publica mapas profesionales fácilmente.
Receive messages from Google services	Permite recibir mensajes desde los servicios de Google.
get local weather updates	obtén la información meteorológica local más reciente
Let's Educators manage a whitelist of YouTube Content appropriate for their Google Apps for Education domain.	Permite a los educadores administrar una lista blanca de contenido de YouTube adecuado para su dominio de Google Apps for Education.
Google Video Search Partner Demo	Demostración de partners en la búsqueda de vídeos de Google
Your direct route to selling and sharing your music with fans	La ruta directa para vender y compartir música con los fans
Track status of your job applications	Supervisa el estado de tus solicitudes de trabajo.
Email address must have a domain name	La dirección de correo electrónico debe contener un nombre de dominio
Please use a combination of digits and letters for your password.	Utilice una combinación de dígitos y letras para la contraseña.
Enable access to Jamboard web and mobile clients	Permite el acceso a la web de Jamboard y a los clientes que acceden desde dispositivos móviles
Google Play Music Songza Account Linkage	Enlace de cuentas de Songza y Google Play Música
Answer the questions your audience cares about.	Responde a las preguntas que preocupan a tu audiencia.
A new way to get online content on your consumer electronics devices	Una nueva forma de obtener contenido online en los dispositivos electrónicos para consumidores
Community based knowledge search	Búsqueda de conocimientos basada en comunidades
Easily create, share, and publish custom maps.	Crea, comparte y publica mapas personalizados al momento.
Search in all your Google Apps	Busque en todas sus aplicaciones de Google
Google+ Pages Additional Terms of Service	Condiciones de Servicio Adicionales de las Páginas de Google+
Email address must have a user name	La dirección de correo electrónico debe contener un nombre de usuario.
Get a monthly summary of your account activity across many Google products	Obtén un resumen mensual de la actividad de tu cuenta en un gran número de productos de Google.
Configure policies for Chrome browsers	Configura políticas para navegadores Chrome.
The file path is invalid.	La ruta del archivo no es válida.
Information when you want it, right on your desktop	La información que necesitas cuando la necesitas en tu ordenador
Advertise your business on the radio	Anuncia tu empresa en la radio.
Jamboard Web and Mobile Apps	Web y aplicaciones móviles de Jamboard
See what the world is searching for - without leaving your seat.	Consulta lo que el mundo está buscando sin necesidad de levantarte del asiento.
Mobile search and personalized pages	Búsqueda para móviles y páginas personalizadas
Email address is too long	Dirección de correo electrónico demasiado larga
Google Account Video Purchases	Compras de vídeo de la cuenta de Google
Explore, Search and Discover	Explora, busca y descubre
Automatically build tables of facts using the web	Crear automáticamente tablas de hechos con la Web
access Google Accounts on your behalf	acceder a Cuentas de Google en tu nombre
Google stands behind your shopping experience.	Google está detrás de su experiencia de compra.
Google Express Fulfillment - View and manage shifts, orders, parcels, and delivery routes.	Google Express Fulfillment - Ver y administrar turnos, pedidos, paquetes y rutas de entrega.
Google Groups for Business	Grupos de Google para empresas
Admin Role Management APIs	APIs de gestión de funciones administrativas
Google+ Photo and Video Uploads	Subida de fotos y vídeos de Google+
Your password contains a dictionary word	Tu contraseña contiene una palabra fácilmente deducible
Get opinions from your friends and other people	Obtenga opiniones de sus amigos y otras personas.
Distribute your Android content to Google Play	Distribuye tu contenido de Android en Google Play.
Create, store and share spreadsheets on the web	Crea, almacena y comparte hojas de cálculo en la Web.
Make your website more effective by testing content	Optimiza tu sitio web mediante pruebas de contenido.
Synchronize your browser settings across computers. Restore tabs and windows from your previous session.	Sincroniza la configuración de tu navegador entre equipos. Restaura las fichas y ventanas de tu sesión anterior.
Access and manage your search history from any computer	Accede y administra fácilmente tu historial de búsquedas  desde cualquier equipo
On-demand services for Google partners	Servicios bajo demanda para partners de Google
Create bookmarks you can access anywhere	Crea marcadores a los que poder acceder desde cualquier sitio.
Web site authoring and hosting services for small businesses	Servicios de creación y alojamiento web para la pequeña empresa
Google Open Content OneBox Service	servicio de OneBox de código fuente abierto de Google
Find downloadable content for your mobile device	Busca contenido que se pueda descargar para tu dispositivo móvil.
Become a Qualified Google Advertising Professional	Conviértete en un miembro cualificado de Google Advertising Professionals.
Email addresses must contain "@"	Las direcciones de correo electrónico deben contener el símbolo "@".
Google Play Music - Your music, always there	Google Play Música: tu música siempre disponible
Help teams communicate, collaborate and get stuff done.	Ayuda a los equipos a comunicarse, colaborar y realizar tareas.
That is not one of the acceptable values	Este no es uno de los valores aceptables
Project Fi is a wireless service from Google for cellphones and tablets.	Project Fi es un servicio inalámbrico de Google para teléfonos móviles y tablets.
Your passwords do not match	Las contraseñas no coinciden
Review your Google Trusted Stores orders.	Revisa tus pedidos de Google Trusted Stores.
Create your own web pages, quickly and easily	Crea tus propias páginas web fácilmente y de forma rápida.
Play Books Partner Center	Centro de Partners de Play Libros
Publish and share photos online with Picasa Web Albums	Publica y comparte fotos online con los álbumes web de Picasa.
Test-drive new Google product demos	Prueba las demostraciones de nuevos productos de Google.
Easily verify and manage site ownership for multiple Google services, using the method that's best for you.	Comprueba y gestiona fácilmente la propiedad de tu sitio web para múltiples servicios de Google usando el método más adecuado para ti.
Google Apps Administrator Control Panel	Panel de control del administrador de Google Apps
Access google services over phone.	Accede a los servicios de Google desde tu teléfono.
Edit documents online with whomever you choose, and then publish and blog them online.	Edita los documentos online con la persona que elijas y publícalos en un blog online.
Keep up with the news and blogs you care about most	Mantente al día de las noticias y de los blogs que más te interesen.
Find local businesses, view maps and get directions	Buscar empresas locales, ver mapas y obtener direcciones
YouTube Partner Syndication Signup	Registro de sindicación de partners de YouTube
Volunteer to translate Google's services into various languages	Colabora de forma voluntaria en la traducción de los servicios de Google a diferentes idiomas.
Google Experts - Get a quick answer from the perfect person in the Googler community	Google Experts: obtén una respuesta rápida de la persona más indicada de la comunidad de Googlers.
Google Apps Application Settings APIs	API de configuración de aplicaciones de Google Apps
Reward yourself for using Google services	Obtén beneficios por utilizar los servicios de Google.
Google Play Music Curation	Selección de Google Play Música
Connect with advertisers who want to create ads	Ponte en contacto con anunciantes que desean crear anuncios.
You are changing the world. We want to help.	Estás cambiando el mundo. Queremos ayudarte.
Find and use all of your Google business products in one place	Busque y utilice todos sus productos empresariales de Google de forma centralizada.
Access and manage your web activity from any computer	Accede y gestiona tu historial de búsquedas desde cualquier equipo.
Hosting for scientific datasets	Alojamiento para bases de datos científicas
Google Trips - Your mobile travel assistant	Google Trips: la ayuda perfecta en el móvil para viajar
Sorry, that is not a valid entry. Please try again.	Esta entrada no es válida. Inténtalo de nuevo.
Get a fresh start with email that has less spam	Comienza desde cero con una cuenta de correo electrónico que reciba menos mensajes de spam.
This is not a number	Este valor no es un número
Google Apps Script Web Request APIs	APIs de solicitud web de Google Apps Script
Google Apps Script External Request APIs	API de solicitud externa de Google Apps Script
Label images to help improve the quality of Google's image search results	Añada etiquetas a las imágenes para mejorar la calidad de los resultados de las búsquedas de imágenes en Google.
Tiles for Google Maps applications	Mosaicos de las aplicaciones de Google Maps
Personalize your Android device by exploring the world of content in Android Market	Para personalizar su dispositivo Android, accede al universo de contenido de Android Market.
Connect with your friends using your cell-phone.	Ponte en contacto con tus amigos a través del móvil.
View and manage Wi-Fi access credentials and credits.	Consulta y administra los créditos y las credenciales de acceso Wi-Fi.
Mobile access to Google services by voice	Acceso móvil a los servicios de Google por voz
Google Ad Creation Marketplace	Mercado para la creación de anuncios de Google
Email address contains invalid user name	La dirección de correo electrónico contiene un nombre de usuario no válido
Put local businesses on Google Maps	Incluye empresas locales en Google Maps.
Email address contains invalid domain name	La dirección de correo electrónico contiene un nombre de dominio no válido.
For uploading mobile content metadata	Para subir metadatos de contenido móvil
Google Play artist hub	Google Play Artist Hub
Required field must not be blank	Campo obligatorio; no debe dejarse en blanco.
Add custom features to Google Search	Añadir funciones personalizadas a la búsqueda de Google
Create a search engine tailored to your needs	Crea un motor de búsqueda adaptado a tus necesidades.
Shop smarter with wishlists of your favorite products	Compra de forma más inteligente incluyendo tus productos preferidos en listas de productos deseados.
Email addresses may not have more than one "@"	Las direcciones de correo electrónico no pueden presentar más de un símbolo "@".
Chat with other users who share your interests	Charla con otros usuarios que compartan tus intereses.
Must not have a fraction	No debe incluir una fracción.
Communities for structured data	Comunidades de datos estructurados
Create, share and publish websites	Cree, comparta y publique sitios web
Learn all about Google's products and services	Más información sobre los productos y servicios de Google
post entries on your behalf	publicar entradas en tu nombre
Google Maps for mobile application	Aplicación de Google Maps para móviles
Earn money by displaying ads on your site	Gana dinero publicando anuncios en tu sitio.
Experimental version of Google search	Versión experimental de Búsqueda de Google
Google Cloud Messaging for Chrome	Mensajería en la nube de Google para Chrome
View and manage your printers in Google Cloud Print	Consulta y administra tus impresoras con Google Cloud Print.
Google Friends and Updates data endpoint	Punto de finalización de Amigos de Google y de Actualizaciones de Google
Operator recognizer for on the fly recognition of utterances.	Dispositivo de reconocimiento de operador para un reconocimiento inmediato de palabras
View and manage your smart home devices	Ver y administrar los dispositivos inteligentes de tu hogar
Double tap to show settings page.	Toca dos veces para mostrar la página de configuración.
Double tap to show recent panes.	Toca dos veces para mostrar los paneles recientes.
Double tap to select, or cycle through panes.	Toca dos veces para seleccionar o para desplazarte por los paneles.
This page checks to see if it's really you sending the requests, and not a robot.	En esta página se comprueba si eres tú quien envía las solicitudes en lugar de un robot.
Share awesome stickers with your friends! Tap the button below to add stickers to share.	¡Comparte pegatinas alucinantes con tus amigos! Toca el botón y añade las que quieras compartir.
Where people from your area are going	Donde van las personas de tu zona
Google Assistant on Chromebook	Asistente de Google en Chromebook
Ships free with code	Envío gratis con el código
Your order is ready for pickup	Ya puedes recoger tu pedido
Search on Google Flights	Buscar en Google Vuelos
Double-click to end this shape.	Haz doble clic para finalizar esta forma.
Double-click to end this line	Haz doble clic para finalizar esta línea.
Zhou Youguang’s 112th Birthday	112 aniversario del nacimiento de Zhou Youguang
Virginia Woolf’s 136th Birthday	136 aniversario del nacimiento de Virginia Woolf
Teresa Teng’s 65th Birthday	65 aniversario del nacimiento de Teresa Teng
Marlene Dietrich’s 116th Birthday	116 aniversario del nacimiento de Marlene Dietrich
Sir William Henry Perkin’s 180th Birthday	180 aniversario del nacimiento de sir William Henry Perkin
Sergei Eisenstein’s 120th Birthday	120 aniversario del nacimiento de Sergei Eisenstein
Paula Modersohn-Becker’s 142nd Birthday	142 aniversario del nacimiento de Paula Modersohn-Becker
Payom Sinawat’s 109th Birthday	109 aniversario del nacimiento de Payom Sinawat
Stephen Keshi’s 56th Birthday	56 aniversario del nacimiento de Stephen Keshi
Shigeru Mizuki’s 96th Birthday	96 aniversario del nacimiento de Shigeru Mizuki
Farouk Shousha’s 82nd Birthday	82 aniversario del nacimiento de Farouk Shousha
Mario Pani’s 107th Birthday	107 aniversario del nacimiento de Mario Pani
Katsuko Saruhashi’s 98th Birthday	98 aniversario del nacimiento de Katsuko Saruhashi
Gabriel Garcia Marquez’s 91st Birthday	91 aniversario del nacimiento de Gabriel García Márquez
Julie Victoire Daubié 194th Birthday	194 aniversario del nacimiento de Julie Victoire Daubié
Guillermo Haro’s 105th Birthday	105 aniversario del nacimiento de Guillermo Haro
Farooq Sheikh’s 70th Birthday	70 aniversario del nacimiento de Farooq Sheikh
Suggestions based on your search history	Sugerencias en función de tu historial de búsqueda
In store - available to order	En tienda: disponible para pedidos
Not a photo or video of the place	No es una foto o vídeo del sitio
Offensive, hateful or sexually explicit	Contenido ofensivo, sexualmente explícito o que incita al odio
Fares and times are estimates	Las tarifas y los tiempos son aproximados
Double tap to select	Toca dos veces para seleccionar
Double tap Gboard to switch keyboards	Toca dos veces Gboard para cambiar de teclado
View and manage your Google Trusted Tester Program data and campaigns	Ver y administrar los datos y las campañas del Programa Tester de Confianza de Google
View and manage your Google Trusted Tester Program data	Permite visualizar y administrar los datos del Programa Tester de Confianza de Google
Match for 15th place	Partido por el 15.º puesto
Match for 13th place	Partido por el 13.º puesto
There should be at least two options and at most six options.	Debe haber entre dos y seis opciones.
Maybe similar images from the web can help you find what you are looking for	Algunas imágenes similares de la Web te pueden ser útiles para encontrar lo que buscas
Visually similar web images	Imágenes visualmente similares de la Web
What do you think about this movie?	¿Qué te ha parecido esta película?
Be the first to review	Sé el primero en escribir una reseña
View the gallery on Google	Ver la galería en Google
Travelers from your area typically stay	Los viajeros de tu zona suelen quedarse
Query and build reports from demographic data	Consulte y cree informes a partir de datos demográficos.
Air quality for your location has declined	La calidad del aire de tu ubicación ha empeorado
View medal counts, daily recap video, and top news on Google.	Consulta el recuento de medallas, el vídeo con resúmenes diario y las noticias destacadas en Google.
Pages including matching image	Páginas en las que se incluye esta imagen
Popular destinations from your area	Destinos populares de tu zona
Sign in to report the weather	Inicia sesión para indicar el tiempo
Search images labeled for reuse	Buscar imágenes etiquetadas para su reutilización
Service type is required	Debes indicar el tipo de servicio
Remove from search history:	Quitar del historial de búsquedas:
Follow your favorite teams to get match reminders and live score notifications	Sigue a tus equipos favoritos para obtener recordatorios de partidos y notificaciones de resultados en directo
Add a Weather shortcut to your home screen	Añade un acceso directo de Weather a tu pantalla de inicio
Win % on 1st serve	Gana % en el primer servicio
Win % on 2nd serve	Gana % en el segundo servicio
Follow teams and leagues to get scores, news, and videos	Sigue los equipos y las ligas para tener acceso a los resultados, noticias y vídeos
Background checked and Insured.	Asegurado y con antecedentes comprobados.
View the contents of your source code repositories	Ver el contenido de tus repositorios de código fuente
Manage the contents of your source code repositories	Administrar el contenido de tus repositorios de código fuente
Write user interactions to your Google Publish repositories	Escribir interacciones de usuario en tus repositorios de Google Publish
Read live content from your Google Publish repositories in staging environments	Leer el contenido publicado de tus repositorios de Google Publish en entornos de prueba
Write user interactions to your Google Publish repositories in staging environments	Escribir interacciones de usuario en tus repositorios de Google Publish de entornos de pruebas
Thanks, if something changes you can submit another report	Gracias. Si se produce algún cambio, puedes enviar otro informe
Thanks for sharing. Your feedback makes a difference.	Gracias por tu colaboración. Tus comentarios son importantes.
Thanks! Your feedback helps others plan their day.	Gracias. Tus comentarios ayudan a los demás a planificar su día.
Thanks for the feedback. Enjoy your day.	Gracias por tus comentarios. Disfruta del día.
Weather changes quickly. Your input makes a difference.	El tiempo cambia muy rápido. Tus comentarios son muy importantes.
Weather changes quickly. Thanks for staying on top of things.	El tiempo cambia muy rápido. Gracias por tu consulta.
Got it. Thanks for your feedback. Stay dry!	Entendido. Gracias por enviarnos tus comentarios. ¡Que no te pille la lluvia!
Your feedback makes a difference. Thanks!	Tus comentarios son importantes. ¡Gracias!
Your feedback makes a difference. Stay dry out there!	Tus comentarios son importantes. ¡Que no se te olvide el paraguas!
Enter a valid ZIP code	Introduce un código postal válido
Error loading reviews. Try again later.	Se ha producido un error al cargar las reseñas. Inténtalo de nuevo más tarde.
Images may be subject to copyright	Las imágenes pueden estar sujetas a derechos de autor
Ready to send with Google Pay	Listo para enviar con Google Pay
Ready to request with Google Pay	Listo para enviar la solicitud con Google Pay
Some activity may not appear yet	Es posible que aún no aparezca toda la actividad
Welcome to My Activity	Te damos la bienvenida a Mi Actividad
More Google flight results	Más resultados de vuelos en Google
